-0.4999	0.0400804031922709
-0.4998	0.0404422068924713
-0.4997	0.0408039487510675
-0.4996	0.0411656134424718
-0.4995	0.0415271856437231
-0.4994	0.0418886500355703
-0.4993	0.0422499913035686
-0.4992	0.0426111941391344
-0.4991	0.0429722432406642
-0.499	0.0433331233145732
-0.4989	0.0436938190764374
-0.4988	0.0440543152519946
-0.4987	0.0444145965783197
-0.4986	0.044774647804789
-0.4985	0.0451344536942562
-0.4984	0.0454939990240956
-0.4983	0.0458532685872458
-0.4982	0.0462122471933247
-0.4981	0.0465709196696635
-0.498	0.0469292708624176
-0.4979	0.0472872856375854
-0.4978	0.0476449488821386
-0.4977	0.0480022455049825
-0.4976	0.0483591604381354
-0.4975	0.0487156786377095
-0.4974	0.0490717850849946
-0.4973	0.0494274647874915
-0.4972	0.0497827027799989
-0.4971	0.0501374841256277
-0.497	0.0504917939168715
-0.4969	0.0508456172766096
-0.4968	0.0511989393592065
-0.4967	0.0515517453515031
-0.4966	0.0519040204738604
-0.4965	0.0522557499812092
-0.4964	0.0526069191640258
-0.4963	0.0529575133494352
-0.4962	0.0533075179021457
-0.4961	0.0536569182255279
-0.496	0.054005699762586
-0.4959	0.0543538479969974
-0.4958	0.054701348454099
-0.4957	0.055048186701887
-0.4956	0.0553943483520079
-0.4955	0.0557398190607785
-0.4954	0.0560845845301396
-0.4953	0.056428630508651
-0.4952	0.0567719427924792
-0.4951	0.0571145072263437
-0.495	0.0574563097045388
-0.4949	0.057797336171819
-0.4948	0.0581375726244285
-0.4947	0.0584770051110387
-0.4946	0.0588156197336451
-0.4945	0.0591534026485965
-0.4944	0.0594903400674554
-0.4943	0.0598264182579701
-0.4942	0.0601616235450135
-0.4941	0.0604959423114796
-0.494	0.0608293609991891
-0.4939	0.0611618661098268
-0.4938	0.061493444205841
-0.4937	0.0618240819113245
-0.4936	0.0621537659129474
-0.4935	0.0624824829607757
-0.4934	0.0628102198692255
-0.4933	0.0631369635178747
-0.4932	0.0634627008523744
-0.4931	0.0637874188852876
-0.493	0.0641111046969544
-0.4929	0.0644337454363377
-0.4928	0.0647553283218244
-0.4927	0.0650758406421668
-0.4926	0.0653952697571703
-0.4925	0.0657136030986311
-0.4924	0.0660308281710878
-0.4923	0.0663469325526256
-0.4922	0.0666619038957213
-0.4921	0.0669757299279955
-0.492	0.0672883984530179
-0.4919	0.0675998973510554
-0.4918	0.0679102145798838
-0.4917	0.068219338175518
-0.4916	0.0685272562529964
-0.4915	0.0688339570070958
-0.4914	0.0691394287130883
-0.4913	0.0694436597274811
-0.4912	0.0697466384887244
-0.4911	0.0700483535179299
-0.491	0.0703487934196021
-0.4909	0.0706479468822987
-0.4908	0.070945802679352
-0.4907	0.0712423496695582
-0.4906	0.0715375767978211
-0.4905	0.0718314730958514
-0.4904	0.0721240276828001
-0.4903	0.0724152297659292
-0.4902	0.0727050686412667
-0.4901	0.0729935336941828
-0.49	0.0732806144000817
-0.4899	0.073566300324974
-0.4898	0.0738505811261053
-0.4897	0.0741334465525546
-0.4896	0.0744148864458087
-0.4895	0.0746948907403623
-0.4894	0.0749734494642866
-0.4893	0.0752505527397737
-0.4892	0.0755261907837484
-0.4891	0.0758003539083093
-0.489	0.0760730325213809
-0.4889	0.0763442171271661
-0.4888	0.0766138983267028
-0.4887	0.0768820668183259
-0.4886	0.0771487133982439
-0.4885	0.0774138289609567
-0.4884	0.0776774044997711
-0.4883	0.0779394311072627
-0.4882	0.0781998999757562
-0.4881	0.0784588023977511
-0.488	0.0787161297663963
-0.4879	0.0789718735758767
-0.4878	0.0792260254219069
-0.4877	0.0794785770020772
-0.4876	0.0797295201162969
-0.4875	0.0799788466672129
-0.4874	0.0802265486605277
-0.4873	0.0804726182054181
-0.4872	0.080717047514933
-0.4871	0.0809598289062856
-0.487	0.0812009548012277
-0.4869	0.0814404177264168
-0.4868	0.0816782103137035
-0.4867	0.0819143253004726
-0.4866	0.082148755529924
-0.4865	0.0823814939514056
-0.4864	0.0826125336206886
-0.4863	0.0828418677002361
-0.4862	0.0830694894594939
-0.4861	0.0832953922751113
-0.486	0.0835195696312385
-0.4859	0.0837420151197251
-0.4858	0.0839627224403674
-0.4857	0.0841816854011303
-0.4856	0.0843988979183488
-0.4855	0.0846143540169342
-0.4854	0.0848280478305589
-0.4853	0.0850399736018143
-0.4852	0.085250125682435
-0.4851	0.0854584985333931
-0.485	0.0856650867251046
-0.4849	0.0858698849375194
-0.4848	0.086072887960296
-0.4847	0.0862740906928808
-0.4846	0.0864734881446508
-0.4845	0.0866710754349739
-0.4844	0.0868668477933499
-0.4843	0.0870608005594501
-0.4842	0.0872529291831888
-0.4841	0.0874432292248055
-0.484	0.0876316963549095
-0.4839	0.0878183263544694
-0.4838	0.0880031151149522
-0.4837	0.0881860586382186
-0.4836	0.0883671530366174
-0.4835	0.0885463945329537
-0.4834	0.0887237794604864
-0.4833	0.0888993042628991
-0.4832	0.0890729654943003
-0.4831	0.089244759819133
-0.483	0.0894146840121684
-0.4829	0.0895827349584524
-0.4828	0.089748909653179
-0.4827	0.0899132052016923
-0.4826	0.0900756188193323
-0.4825	0.0902361478313899
-0.4824	0.0903947896729412
-0.4823	0.0905515418887965
-0.4822	0.0907064021333143
-0.4821	0.0908593681703122
-0.482	0.0910104378729002
-0.4819	0.0911596092233184
-0.4818	0.0913068803127979
-0.4817	0.0914522493413538
-0.4816	0.0915957146176419
-0.4815	0.0917372745587354
-0.4814	0.0918769276899434
-0.4813	0.0920146726445801
-0.4812	0.0921505081637552
-0.4811	0.0922844330961746
-0.481	0.0924164463978377
-0.4809	0.092546547131841
-0.4808	0.0926747344681145
-0.4807	0.0928010076831485
-0.4806	0.0929253661597077
-0.4805	0.0930478093865896
-0.4804	0.0931683369582738
-0.4803	0.0932869485746745
-0.4802	0.0934036440407996
-0.4801	0.0935184232664632
-0.48	0.0936312862659003
-0.4799	0.0937422331575033
-0.4798	0.0938512641634353
-0.4797	0.0939583796092916
-0.4796	0.0940635799237365
-0.4795	0.0941668656381198
-0.4794	0.0942682373861287
-0.4793	0.0943676959033845
-0.4792	0.0944652420270708
-0.4791	0.0945608766954759
-0.479	0.0946546009476462
-0.4789	0.0947464159229367
-0.4788	0.0948363228605937
-0.4787	0.0949243230993343
-0.4786	0.095010418076855
-0.4785	0.0950946093294567
-0.4784	0.0951768984915325
-0.4783	0.0952572872951218
-0.4782	0.0953357775694352
-0.4781	0.095412371240374
-0.478	0.0954870703300774
-0.4779	0.0955598769563628
-0.4778	0.0956307933322853
-0.4777	0.0956998217655921
-0.4776	0.0957669646582208
-0.4775	0.0958322245057944
-0.4774	0.0958956038970481
-0.4773	0.0959571055133356
-0.4772	0.0960167321280758
-0.4771	0.0960744866061837
-0.477	0.0961303719035233
-0.4769	0.0961843910663708
-0.4768	0.0962365472308063
-0.4767	0.0962868436221672
-0.4766	0.096335283554451
-0.4765	0.0963818704297161
-0.4764	0.0964266077375198
-0.4763	0.0964694990542881
-0.4762	0.0965105480427363
-0.4761	0.0965497584512252
-0.476	0.0965871341131705
-0.4759	0.0966226789463869
-0.4758	0.0966563969525089
-0.4757	0.0966882922163005
-0.4756	0.0967183689050508
-0.4755	0.0967466312679155
-0.4754	0.0967730836352422
-0.4753	0.0967977304179966
-0.4752	0.096820576106973
-0.4751	0.09684162527225
-0.475	0.0968608825624355
-0.4749	0.0968783527040121
-0.4748	0.0968940405006987
-0.4747	0.096907950832703
-0.4746	0.0969200886560607
-0.4745	0.0969304590019295
-0.4744	0.096939066975915
-0.4743	0.0969459177573385
-0.4742	0.0969510165985171
-0.4741	0.096954368824117
-0.474	0.0969559798303536
-0.4739	0.0969558550843219
-0.4738	0.0969540001232638
-0.4737	0.0969504205538404
-0.4736	0.0969451220513801
-0.4735	0.0969381103591945
-0.4734	0.0969293912877536
-0.4733	0.0969189707140525
-0.4732	0.0969068545807626
-0.4731	0.0968930488955572
-0.473	0.0968775597303165
-0.4729	0.096860393220406
